ID,qcc1,qcc2,qcc3,qcc4,qcc5,qcc6,qcc7,qcc8,qcc9,qcc10,qcc11,qcc12,qcc13,qcc14,qcc15,qcc16,qcc17,qcc18,qcc19,qcc20,qcc21,qcc22,qcc23,qcc24,qcc25,qcc26,qcc27,qcc28,qcc29,qcc30,qcc31,qcc32,qcc33,qcc34,qcc35,qcc36,qcc37,qcc38,qcc39,qcc40,qcc41,qcc42,qcc43,qcc44,qcc45,qcc46,qcc47,qcc48,qcc49,qcc50,qccTIME
153000242,3,3,4,2,5,4,3,3,3,4,3,3,3,3,3,2,3,5,3,3,3,3,1,4,3,3,3,2,3,3,3,3,4,3,4,4,2,4,3,3,3,4,3,3,3,3,3,3,3,3,5/8/2014 3:52:30 PM
152004958,4,3,4,3,4,4,3,3,4,4,3,2,4,3,2,3,4,4,5,2,2,4,2,2,3,2,4,2,2,4,4,3,5,3,2,4,4,2,4,4,2,2,2,3,1,4,2,2,4,2,5/8/2014 4:08:31 PM
150009021,5,1,1,1,5,5,3,2,2,3,3,3,3,3,3,3,4,2,0,2,5,5,2,2,3,3,4,4,3,1,4,3,3,3,4,4,4,2,4,0,4,3,4,4,2,2,3,3,3,4,5/8/2014 10:05:08 PM
150006866,3,4,4,3,3,4,2,3,3,3,4,4,3,2,4,4,4,5,3,3,2,3,4,5,3,3,4,5,5,3,3,4,4,4,3,3,2,2,3,2,1,3,3,4,3,3,4,4,5,5,5/8/2014 10:18:51 PM
154008220,4,4,3,4,4,4,5,3,4,5,3,5,5,4,2,3,3,3,2,2,2,3,2,4,4,2,4,2,3,3,4,4,4,4,2,3,2,2,4,2,4,3,4,4,2,4,3,2,2,4,5/8/2014 11:16:37 PM
145006848,1,1,3,4,5,2,5,1,4,4,1,5,1,5,1,4,2,5,5,0,5,1,2,5,4,5,5,1,1,5,4,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5/8/2014 11:27:24 PM
152009763,2,3,3,3,4,2,4,2,4,4,1,5,4,1,3,2,2,4,4,3,3,4,4,2,4,3,5,3,4,2,3,4,3,4,2,4,3,3,3,3,3,3,2,4,2,3,2,4,3,2,5/8/2014 11:31:15 PM
145000135,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5/8/2014 11:41:23 PM
152005206,1,1,3,2,4,3,1,3,3,3,3,2,0,1,3,3,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5/9/2014 12:23:34 AM
154000062,3,3,4,4,5,3,3,2,4,5,3,3,5,3,2,4,4,5,5,3,3,2,2,2,3,2,3,4,3,4,4,5,4,5,3,4,3,2,2,3,2,3,4,3,3,3,2,2,4,2,5/9/2014 1:20:19 AM
151002766,5,2,3,3,5,4,3,3,4,2,3,4,3,5,3,3,3,4,3,5,4,3,3,4,3,4,3,3,3,2,4,2,4,3,4,2,4,3,4,2,4,3,3,1,2,3,4,3,3,4,5/9/2014 3:41:38 AM
145001289,5,5,0,5,5,5,5,4,5,2,2,5,2,2,2,2,3,5,5,2,5,2,5,5,5,5,5,4,2,5,4,5,5,5,5,5,5,5,5,3,4,4,0,4,5,4,2,5,4,4,5/9/2014 12:48:08 PM
150005441,4,3,3,2,4,2,3,3,4,2,3,4,2,5,3,2,2,4,3,4,4,4,3,3,4,3,3,2,3,4,4,4,3,4,4,2,4,4,3,3,4,2,3,4,4,3,3,4,3,3,5/9/2014 9:30:14 PM
152004477,4,5,3,3,3,2,2,2,4,1,4,3,4,3,2,3,0,0,4,3,2,3,3,2,4,2,4,3,4,3,4,5,5,4,3,3,2,2,2,4,2,4,3,4,3,4,2,2,3,2,5/9/2014 10:02:00 PM
153004570,5,1,4,3,5,5,3,2,5,5,5,3,5,5,5,5,4,4,4,2,2,1,5,5,4,2,5,2,4,4,4,3,5,5,2,4,2,3,4,3,2,4,1,5,5,3,4,1,5,3,5/9/2014 10:36:18 PM
152009325,4,3,3,1,4,2,4,2,5,5,3,2,4,2,5,1,2,2,1,2,2,4,4,4,4,4,1,1,1,2,4,2,4,3,2,3,4,3,4,4,3,3,1,4,3,4,4,2,4,5,5/9/2014 11:59:51 PM
154001867,4,4,4,2,4,4,2,2,4,4,3,4,3,4,2,2,3,4,4,4,3,3,4,4,4,4,2,2,3,3,4,3,4,3,3,3,2,3,4,3,3,3,1,3,2,4,3,2,3,3,5/10/2014 12:17:50 AM
152001042,5,2,4,3,5,3,2,3,5,3,2,2,4,5,2,5,4,5,5,4,4,4,2,3,3,2,4,5,3,4,4,2,4,4,2,4,2,4,3,5,2,3,3,3,3,5,1,2,4,2,5/10/2014 2:35:55 AM
152006283,5,3,3,3,3,3,3,3,3,3,3,3,3,5,3,2,2,3,3,4,4,4,3,3,3,3,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5/10/2014 3:18:06 AM
150005656,5,3,4,2,3,2,5,4,4,2,2,2,3,4,2,3,4,4,4,4,4,5,2,2,3,3,3,1,2,5,4,3,4,4,3,4,2,4,4,4,2,4,4,3,5,4,2,3,4,2,5/10/2014 10:52:46 AM
151001942,4,3,3,4,4,3,2,3,3,3,3,3,3,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,5/10/2014 11:00:23 AM
147002356,3,3,3,2,4,5,4,4,3,2,3,4,5,4,3,5,3,3,4,5,2,2,3,3,3,2,3,3,2,3,4,4,4,3,3,3,3,2,4,3,0,0,1,3,4,4,2,3,3,3,5/10/2014 12:38:22 PM
152009497,2,4,4,5,5,2,1,1,1,4,5,1,5,2,1,4,4,4,4,2,1,4,2,1,1,1,4,5,4,4,4,1,4,4,1,5,1,1,2,4,1,4,4,4,5,4,1,1,2,1,5/10/2014 1:00:59 PM
152008074,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,0,5,5,5,1,1,5,1,5/10/2014 1:03:26 PM
152001118,4,5,5,2,3,4,4,4,5,2,2,4,3,5,2,2,2,4,3,4,4,3,5,5,5,2,2,1,2,3,4,3,5,3,2,4,4,4,2,2,2,3,3,4,3,4,3,2,4,4,5/10/2014 1:14:11 PM
144009612,5,5,5,4,5,3,5,3,5,5,5,5,5,4,5,5,5,5,5,5,4,5,4,5,3,4,5,3,4,3,4,3,4,4,4,4,5,4,4,4,4,4,0,5,5,4,4,5,4,5,5/10/2014 1:51:03 PM
151007484,5,3,4,2,2,5,4,4,5,2,1,4,3,5,2,2,4,5,2,2,4,3,4,4,4,2,4,1,1,2,4,2,4,3,2,4,4,4,4,3,4,3,2,2,4,4,2,2,2,3,5/10/2014 2:00:32 PM
152005804,4,5,4,3,3,3,2,3,3,3,3,2,3,4,2,3,3,3,4,2,3,3,2,2,3,2,2,3,3,3,4,4,4,3,2,4,3,3,4,3,2,3,4,4,4,4,2,2,4,2,5/10/2014 2:32:51 PM
150007796,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5/10/2014 2:54:48 PM
134003656,3,3,3,4,3,2,3,3,3,3,4,2,3,3,3,4,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,4,3,2,3,4,3,4,2,3,3,3,4,3,3,5/10/2014 3:04:16 PM
134003179,5,1,5,1,1,5,5,3,5,1,1,5,3,5,5,1,1,4,1,2,5,1,3,5,5,2,5,1,1,3,4,3,5,1,4,2,5,4,4,1,4,1,1,1,1,1,5,4,3,5,5/10/2014 3:07:22 PM
152000767,5,2,4,3,2,3,2,1,5,5,2,2,3,5,1,3,1,5,5,2,4,3,2,2,3,1,4,1,2,5,4,4,4,2,1,4,1,1,3,3,2,2,2,3,2,4,2,2,4,2,5/10/2014 4:20:50 PM
150003865,2,4,5,3,5,1,1,3,3,4,4,3,4,2,3,4,5,4,4,2,2,3,2,3,4,2,4,5,4,4,4,4,5,3,3,4,2,2,4,5,2,4,2,4,4,4,2,1,3,1,5/10/2014 4:39:20 PM
152009076,5,5,5,3,5,5,5,3,4,3,1,4,2,5,1,4,4,5,4,5,4,5,5,3,2,4,5,2,1,5,4,1,5,5,5,5,4,1,5,2,4,1,1,4,5,5,4,2,3,2,5/10/2014 4:44:33 PM
152001853,4,3,4,1,3,4,3,3,3,4,2,1,3,4,2,2,2,3,3,4,5,4,4,2,3,2,4,1,1,4,4,1,3,3,2,2,3,2,3,4,2,3,3,2,1,3,3,3,3,3,5/10/2014 5:52:48 PM
152001067,5,2,4,2,3,4,4,2,4,4,1,3,4,5,2,2,1,4,2,4,3,4,3,3,4,1,4,1,2,4,4,2,3,2,2,4,3,2,2,1,2,2,4,3,4,4,3,2,4,4,5/10/2014 6:57:01 PM
150002994,5,4,2,1,3,4,2,1,2,1,2,5,2,5,1,1,2,3,4,4,5,2,1,2,3,1,4,1,1,4,4,2,2,2,2,2,3,2,3,3,4,1,2,3,2,3,2,3,2,1,5/10/2014 7:21:08 PM
135006260,4,3,3,2,4,3,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,2,3,3,3,3,5/10/2014 7:44:14 PM
145007575,5,4,4,1,5,3,5,5,5,5,5,1,5,5,5,3,5,5,5,5,5,1,5,5,5,5,5,1,1,1,4,5,4,5,5,5,5,4,4,1,4,5,1,5,5,1,5,5,5,5,5/10/2014 8:31:32 PM
150006750,5,2,4,2,5,3,2,3,5,5,1,5,5,5,4,1,1,4,5,5,5,2,2,4,4,3,3,1,2,4,5,3,4,3,4,3,5,2,4,2,3,2,1,4,5,4,4,1,2,5,5/10/2014 8:59:20 PM
138000223,5,3,4,4,4,5,5,3,4,3,5,4,3,4,4,2,2,4,4,3,4,4,3,3,5,4,4,5,3,3,4,4,3,4,4,4,2,3,3,4,4,4,3,5,4,3,4,4,5,4,5/10/2014 9:08:45 PM
142009609,2,3,3,2,4,4,3,2,3,2,2,2,3,5,2,3,3,4,2,2,2,2,2,3,2,2,4,1,3,3,4,2,4,2,2,2,3,2,3,3,2,4,3,2,4,4,2,3,4,2,5/10/2014 9:34:58 PM
152005187,4,5,5,4,5,2,1,3,1,4,5,1,3,5,2,3,3,4,3,2,2,4,2,2,3,1,4,4,2,5,4,3,4,4,2,4,2,3,1,3,3,3,4,3,5,3,3,3,4,2,5/10/2014 10:54:59 PM
150007398,2,2,4,3,2,4,2,3,5,2,4,2,2,5,4,2,2,4,4,2,4,2,2,2,4,1,4,4,4,5,4,5,4,3,2,4,2,4,4,3,2,2,2,2,2,4,2,2,2,2,5/10/2014 11:20:09 PM
146003703,5,4,5,4,4,5,5,2,5,4,3,4,5,5,2,5,4,4,5,5,3,4,2,5,5,2,5,1,4,4,4,1,4,4,2,4,2,1,4,2,3,2,2,3,4,4,2,2,4,3,5/10/2014 11:42:11 PM
150007670,5,1,1,1,1,5,5,5,5,1,1,5,0,5,5,1,1,1,5,5,1,1,1,1,5,5,5,1,1,1,4,5,4,3,4,2,3,4,4,1,1,2,3,3,4,4,4,5,4,5,5/10/2014 11:59:06 PM
150006887,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5/11/2014 12:20:46 AM
152004036,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5/11/2014 2:15:35 AM
148000970,4,3,4,2,4,2,3,3,3,2,3,3,3,5,3,3,3,3,2,2,3,4,2,3,3,3,3,0,3,3,4,3,4,4,3,4,2,3,4,3,2,2,3,3,2,4,3,2,3,3,5/11/2014 2:34:09 AM
150002990,5,4,5,1,4,3,5,5,5,5,0,5,1,1,1,4,5,5,5,4,2,5,5,5,4,4,5,3,5,5,4,5,5,5,1,5,5,5,3,5,5,5,3,1,1,4,4,5,5,2,5/11/2014 3:01:38 AM
152002115,5,3,4,2,5,1,1,4,5,4,1,4,3,2,1,1,5,5,5,4,0,4,3,3,3,3,5,2,1,5,4,5,5,3,5,4,1,2,5,5,2,4,1,2,2,3,1,2,5,2,5/11/2014 3:03:48 AM
153000410,2,3,5,5,3,1,1,1,5,1,5,1,1,1,3,3,1,1,4,4,2,2,1,1,1,1,5,5,1,1,1,1,5,1,1,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,5/11/2014 3:17:06 AM
153001065,4,3,4,4,4,3,3,2,5,3,4,3,4,5,1,4,3,4,4,3,3,5,2,3,4,2,5,4,3,5,4,2,5,4,3,4,4,3,4,3,3,5,3,4,4,3,2,2,4,3,5/11/2014 3:43:53 AM
150008164,1,5,5,5,5,1,1,2,5,5,5,1,5,1,1,5,5,5,5,1,1,5,1,1,1,1,5,5,5,5,4,3,5,5,1,5,5,5,5,5,1,5,0,5,2,5,1,1,5,1,5/11/2014 4:29:32 AM
150004237,5,5,3,3,4,4,4,4,4,5,3,4,3,3,3,3,4,4,2,3,4,3,4,4,5,3,4,1,3,3,4,4,4,4,5,3,5,3,3,2,3,4,0,3,3,4,3,3,4,3,5/11/2014 8:03:35 AM
150003657,5,3,2,2,5,3,2,1,5,4,2,4,4,4,2,4,1,4,2,2,4,2,2,4,4,2,3,3,2,5,4,1,3,4,2,2,4,3,1,4,1,2,2,3,4,3,3,2,4,3,5/11/2014 11:06:26 AM
151008453,5,4,5,3,4,3,1,3,4,5,3,3,4,5,2,4,4,4,5,4,3,4,2,4,5,1,5,4,3,4,4,3,4,5,2,4,3,2,3,4,1,3,4,4,5,5,3,2,4,3,5/11/2014 12:10:49 PM
153000410,1,5,5,5,5,1,1,1,5,5,5,1,5,5,5,5,1,5,5,5,1,5,5,5,5,1,5,5,5,0,4,5,5,4,5,5,5,5,1,5,1,1,1,5,1,5,5,5,5,1,5/11/2014 1:53:27 PM
151005126,4,3,4,4,5,4,2,4,5,2,2,2,3,5,1,3,4,2,3,4,3,4,5,3,3,3,2,3,1,4,4,2,2,1,2,3,3,2,2,4,1,3,3,2,4,2,2,3,3,4,5/11/2014 2:10:48 PM
151002728,5,2,4,1,1,5,2,1,4,3,2,3,3,5,3,1,1,1,1,1,3,1,3,3,5,3,4,1,2,4,4,1,1,1,5,4,4,2,3,3,5,1,1,1,3,4,5,5,1,5,5/11/2014 2:18:26 PM
151003091,4,2,4,3,5,2,2,4,4,4,4,4,4,3,4,3,4,4,4,3,4,5,2,2,4,2,3,5,3,0,4,2,4,2,2,4,3,4,5,3,1,4,3,4,4,5,2,2,4,2,5/11/2014 2:36:18 PM
138008815,5,1,1,1,3,4,3,2,5,1,1,3,5,4,2,1,1,1,1,2,4,4,2,5,3,3,2,1,1,4,4,1,4,1,4,2,4,2,2,3,5,2,1,3,4,4,3,3,3,2,5/11/2014 3:23:01 PM
152009529,4,4,4,2,3,4,2,2,4,4,2,2,3,4,2,2,2,4,4,2,2,4,4,2,3,2,2,1,2,4,4,2,4,4,2,3,2,2,4,2,3,2,2,4,4,2,2,3,4,2,5/11/2014 3:26:02 PM
151004744,3,3,3,1,1,1,1,1,1,2,2,5,3,3,3,3,3,3,3,3,3,3,2,1,2,3,3,2,1,1,4,1,2,2,3,2,3,3,3,2,2,1,1,1,1,2,2,3,3,3,5/11/2014 3:53:39 PM
150001637,5,5,5,3,5,4,1,2,4,5,4,2,5,3,1,4,2,4,5,3,3,2,2,3,4,1,4,3,3,5,4,1,4,4,1,5,3,2,2,4,2,4,2,3,3,4,1,1,3,2,5/11/2014 4:09:25 PM
131006156,5,2,1,1,5,4,5,3,4,1,1,5,4,3,2,1,2,2,1,5,5,1,3,5,5,5,4,1,1,3,4,2,4,2,4,2,4,4,2,1,3,2,1,1,1,3,5,3,3,4,5/11/2014 4:19:40 PM
151001113,4,4,3,3,5,3,2,2,3,3,4,4,3,5,2,3,4,3,5,4,2,4,5,3,4,4,4,3,4,4,4,3,3,2,3,3,2,1,3,4,4,4,3,4,4,3,2,1,3,1,5/11/2014 4:49:59 PM
132003741,4,4,5,1,5,4,3,3,2,5,2,2,4,1,1,2,3,3,4,3,2,3,3,3,3,4,4,1,1,5,4,3,4,2,1,5,1,2,2,3,4,4,1,1,5,5,1,2,4,2,5/11/2014 5:01:29 PM
152007836,5,3,3,1,3,4,5,3,3,4,2,4,2,3,4,1,2,3,3,4,5,2,3,4,3,2,1,2,3,0,4,3,3,3,4,1,1,4,3,2,5,1,1,3,4,2,4,4,3,4,5/11/2014 5:06:21 PM
152007132,4,4,2,2,5,3,4,3,5,2,3,2,4,5,3,3,4,4,3,3,2,3,2,2,3,2,4,1,3,5,4,1,4,4,2,3,3,1,4,3,3,1,3,4,2,4,4,1,3,3,5/11/2014 5:10:29 PM
145007538,5,4,5,3,4,4,2,2,5,4,4,5,2,5,2,1,1,4,1,4,4,4,1,4,3,2,4,1,3,4,4,4,3,2,3,1,3,2,3,3,5,1,3,3,4,3,3,3,2,4,5/11/2014 5:22:00 PM
148006875,5,5,5,5,5,1,1,1,4,5,4,5,4,5,2,5,4,4,4,4,2,5,3,4,4,5,5,5,5,5,4,5,5,4,3,5,5,2,2,5,1,4,4,4,1,5,1,1,5,1,5/11/2014 6:22:50 PM
132004720,1,4,2,1,3,5,4,1,2,4,2,3,2,2,1,3,2,4,3,2,3,1,2,1,4,3,5,1,1,3,4,1,4,2,1,2,4,1,1,1,2,1,1,3,4,5,4,1,3,4,5/11/2014 6:53:40 PM
152008380,5,4,1,3,3,1,4,3,4,3,4,4,4,5,1,2,4,2,4,4,4,3,3,5,2,4,3,3,4,4,4,1,5,3,3,4,3,2,4,2,0,1,4,4,5,0,4,2,4,4,5/11/2014 7:01:53 PM
140005236,3,4,2,4,5,4,5,4,5,5,3,3,4,5,5,4,3,5,5,1,2,2,2,3,4,2,5,4,2,5,4,3,4,5,2,3,5,1,3,3,1,3,4,3,5,4,2,2,4,3,5/11/2014 7:13:16 PM
150008687,5,3,2,1,4,4,0,5,4,1,1,5,4,5,3,1,2,2,2,2,4,4,5,5,0,3,2,1,1,4,4,3,4,2,5,1,4,4,0,0,5,2,1,2,4,4,5,4,2,5,5/11/2014 7:16:23 PM
146005654,2,0,4,1,5,2,2,3,4,4,2,3,5,4,1,2,4,4,5,4,3,1,1,5,4,1,5,4,3,5,4,3,0,2,1,3,1,2,3,3,3,4,1,3,4,5,2,2,5,2,5/11/2014 7:35:22 PM
150008805,5,4,3,1,4,4,5,5,4,2,3,4,5,5,1,2,3,5,2,4,4,5,4,3,4,2,4,1,2,4,4,3,4,2,2,2,3,4,4,4,2,3,2,4,4,4,2,2,3,4,5/11/2014 8:06:42 PM
153003232,5,3,4,2,3,3,2,3,4,2,2,4,4,5,2,2,2,3,4,2,4,4,4,2,4,2,4,2,2,4,4,3,4,2,2,4,3,2,2,2,3,4,4,3,4,4,5,3,2,4,5/11/2014 8:19:11 PM
150008559,4,2,5,3,5,4,3,2,5,4,3,5,5,5,1,2,3,3,2,2,4,2,4,5,5,4,5,3,3,5,4,2,5,2,4,4,5,5,2,4,2,2,2,3,2,5,3,3,2,3,5/11/2014 9:06:52 PM
150007551,3,5,3,4,4,5,5,4,4,2,4,2,5,4,5,3,5,4,4,5,4,5,3,5,4,3,5,4,4,2,4,5,3,4,4,3,5,3,5,4,4,5,2,4,5,2,4,3,4,2,5/11/2014 9:11:31 PM
150005321,4,4,3,2,0,4,5,2,4,4,3,3,4,3,3,5,4,4,4,4,4,5,5,2,4,2,2,3,4,4,4,4,4,4,5,4,2,2,4,3,2,2,2,1,4,4,2,2,4,2,5/11/2014 9:44:25 PM
154005196,3,5,5,5,4,5,3,1,4,3,4,5,5,5,5,3,3,3,3,3,4,2,2,3,3,2,3,2,2,3,4,4,5,5,3,3,3,2,1,3,3,5,4,4,2,3,2,2,3,1,5/11/2014 9:58:41 PM
140009053,4,3,2,2,4,4,2,3,4,5,3,4,4,2,2,1,4,4,5,2,2,1,1,3,2,2,4,2,2,4,4,1,4,4,1,2,2,2,2,4,3,2,1,2,4,4,2,2,3,2,5/11/2014 10:06:45 PM
152000917,4,5,3,3,4,4,2,3,5,4,3,4,4,5,1,4,3,3,5,4,2,3,4,5,5,4,5,3,3,4,4,1,5,5,2,4,3,4,3,4,3,2,4,2,3,4,4,3,2,3,5/11/2014 10:24:11 PM
141009439,5,4,3,4,3,3,2,2,3,2,4,2,5,4,1,4,3,4,3,2,1,3,1,2,3,1,4,3,5,5,4,1,5,5,1,5,3,2,1,4,1,4,3,4,4,4,1,1,5,2,5/11/2014 10:24:31 PM
150007637,5,1,5,1,3,1,3,3,4,1,1,1,4,5,1,1,1,1,1,1,4,3,3,3,3,3,3,1,1,4,4,3,3,1,5,1,5,5,5,3,2,1,3,1,1,1,3,3,1,5,5/11/2014 10:24:50 PM
151008546,4,4,4,5,5,4,3,3,4,5,4,4,5,4,1,4,3,4,4,3,2,4,3,3,3,2,4,4,4,4,4,3,4,4,2,4,2,3,4,3,1,3,4,4,4,4,3,2,3,2,5/11/2014 10:41:08 PM
151003376,5,2,2,1,2,4,4,3,4,2,2,4,4,4,2,4,2,2,2,2,4,2,2,4,4,4,4,4,2,3,4,3,4,4,4,4,3,2,2,2,3,4,1,4,4,5,4,1,4,4,5/11/2014 10:44:51 PM
146001709,4,3,4,2,5,5,3,3,5,4,2,4,4,5,2,2,1,0,1,3,5,4,3,3,5,3,5,1,1,5,4,2,4,3,2,3,5,2,3,1,3,1,2,3,4,2,3,2,2,5,5/11/2014 10:48:45 PM
150001615,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5/11/2014 11:00:29 PM
153007744,5,5,5,4,5,5,5,2,5,5,2,4,5,5,1,1,5,5,4,2,1,1,3,4,5,1,5,2,4,5,4,1,5,5,1,1,1,2,2,2,5,1,1,4,5,5,4,2,5,4,5/11/2014 11:40:52 PM
144007887,5,3,4,2,3,5,3,2,4,2,3,4,4,5,4,1,4,4,3,4,4,4,2,3,4,3,3,3,2,4,4,2,4,4,4,4,3,3,4,3,5,2,1,3,3,2,3,3,3,5,5/11/2014 11:48:43 PM
152002108,1,3,3,3,3,5,3,5,5,1,2,5,3,4,2,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,2,3,5,5,5,3,3,3,4,3,4,3,5,4,4,4,4,4,4,5/11/2014 11:57:37 PM
152000628,1,3,3,3,3,3,3,3,3,3,2,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5/12/2014 1:39:27 AM
152009603,5,3,4,4,3,5,5,3,4,2,3,5,4,4,3,4,2,3,2,3,4,2,2,5,4,3,5,3,3,4,4,3,4,4,3,4,4,3,2,1,1,3,3,3,0,3,4,3,3,4,5/12/2014 1:48:07 AM
152004146,4,4,2,4,4,3,1,4,4,4,4,2,4,2,2,4,4,4,4,2,3,4,2,2,4,2,4,4,4,4,4,4,4,4,2,4,2,2,3,4,1,4,4,3,4,0,2,2,4,2,5/12/2014 7:25:34 AM
153004588,3,3,4,3,3,2,3,4,4,3,3,0,3,5,0,3,0,3,3,3,3,3,2,4,3,3,3,3,3,3,4,3,3,3,0,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,5/12/2014 9:34:26 AM
150001090,3,1,4,2,3,3,3,3,4,2,4,4,4,4,3,3,3,4,3,4,4,4,4,2,4,4,1,4,3,3,4,3,2,4,3,4,5,1,5,3,3,5,1,3,4,2,3,3,5,2,5/12/2014 10:19:41 AM
136002056,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,2,3,3,2,4,3,3,2,3,0,2,2,4,3,3,3,3,2,4,5/12/2014 4:02:50 PM
151006460,4,3,3,2,4,3,3,3,4,4,3,4,3,3,3,2,2,3,3,3,3,4,3,4,3,3,3,2,2,2,4,3,4,3,2,2,2,4,4,3,4,3,2,3,4,3,2,3,3,2,5/12/2014 5:47:45 PM
153000505,5,4,4,3,5,5,2,4,4,1,3,4,5,5,1,2,2,4,2,1,1,5,4,5,4,4,5,4,1,5,4,4,4,5,4,4,2,1,2,1,2,3,4,4,5,4,4,1,5,2,5/13/2014 1:13:09 AM
